,0,1,2,3
460,6.138753e-05,0.99975914,7.593662e-05,0.000103554674
461,6.936501e-05,0.9997291,8.96371e-05,0.00011188631
462,6.9173184e-05,0.9997112,0.00010468802,0.00011490517
463,5.977201e-05,0.9997775,9.046011e-05,7.2299445e-05
464,0.00018222959,0.9991912,0.00023870482,0.00038782548
465,9.984091e-05,0.9996401,0.00013825942,0.00012178961
466,0.00012104969,0.99953914,0.00017587398,0.0001640017
467,0.00011267421,0.9995529,0.00019131576,0.00014304175
468,0.00014345978,0.9994642,0.00021268752,0.00017970309
469,0.00013770632,0.999493,0.00019046543,0.00017885886
470,0.00019857375,0.99926513,0.00026084407,0.00027538752
471,0.00021218217,0.999238,0.0002943816,0.00025538635
472,0.0001087333,0.99958545,0.00014946767,0.00015640372
473,0.0001126166,0.9996137,0.00014107219,0.00013266997
474,0.00012329033,0.9995409,0.00017454741,0.00016131777
475,0.00015013307,0.9994536,0.00019981264,0.00019643983
476,0.000152785,0.9994386,0.00020334212,0.00020525891
477,0.00017484397,0.99933976,0.00024931948,0.00023603633
478,0.00012554602,0.99952483,0.00015530064,0.00019433141
479,0.00011750909,0.999532,0.00017598279,0.00017453954
480,0.00012463599,0.9995443,0.000175624,0.00015539775
481,0.0001752028,0.9993081,0.0002302602,0.00028641455
